date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
31-12-2020_02s-45m-15h,1,20,21.4177,112.81300032138824,1.566847226685948,0.24641775011107042,0.5303402881007118,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,2,20,21.5468,34.74361610412598,0.4825502236684163,0.24598775988362698,0.53165030257729,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,3,20,21.6306,23.937010049819946,0.3324584729141659,0.23884016073059536,0.48230795775168384,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,4,20,21.5070,19.46597121655941,0.2703607113411029,0.3367364361886434,0.6514413992811772,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,5,20,21.4574,16.672200605273247,0.2315583417399062,0.3790143465880588,0.7235184047309763,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,6,20,21.5031,15.128412947058678,0.21011684648692608,0.3571893886156908,0.6764254859354518,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,7,20,21.4616,15.093628764152527,0.20963373283545175,0.4041088162589085,0.7783176057020589,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,8,20,21.3587,11.274679690599442,0.1565927734805478,0.44694320338588706,0.8705789495212137,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,9,20,21.3904,10.395218782126904,0.14437803864065143,0.31761035356213463,0.6280633383280366,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,10,20,21.3578,9.771834261715412,0.13571992030160296,0.36319598945177156,0.7258002395065796,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,11,20,21.5490,9.024898037314415,0.12534580607381132,0.3794784440096148,0.7391976777660515,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,12,20,21.4630,7.820965386927128,0.10862451926287678,0.38273633506749993,0.8172400276598796,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,13,20,21.3220,7.378490172326565,0.10247903017120229,0.37152245595822514,0.7515821832884451,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,14,20,21.2743,7.271825656294823,0.10099757855965032,0.2674384136065369,0.5519889503558633,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,15,20,21.3843,6.4859214052557945,0.09008224173966381,0.20537231032813663,0.4232872556588685,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,16,20,21.2992,6.60880932956934,0.09178901846624082,0.25622143249015406,0.5388282790170275,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,17,20,21.4343,5.7632143795490265,0.08004464416040315,0.2670068657638634,0.550021440509231,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,18,20,21.2219,5.757520638406277,0.0799655644223094,0.2077176925947517,0.42464124354433697,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,19,20,21.2567,5.65541435033083,0.07854742153237264,0.2326636251461013,0.46996774086370907,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
31-12-2020_02s-45m-15h,20,20,21.2956,5.449333637952805,0.07568518941601117,0.22874419003291202,0.4822722812376813,4,256,8,0.29740183180145585,1,1,0,0,0,0,0,0,0,428.49492955207825
