date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
07-01-2021_14h-34m-01s,1,1000,40.6619,83.93539601564407,1.1657693891061678,0.17978903911355762,0.3259832367072315,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,2,1000,40.7178,34.572063982486725,0.48016755531231564,0.20036038566677739,0.4069250504510554,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,3,1000,40.8048,30.5537026822567,0.4243569816980097,0.3497905071608182,0.6546916563842136,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,4,1000,40.8439,27.92211937904358,0.3878072135978275,0.20438693879472133,0.3987802329397093,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,5,1000,40.8154,27.774325907230377,0.3857545264893108,0.18949988212306312,0.35678816512626726,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,6,1000,40.8150,21.327738001942635,0.29621858336031437,0.19090170768935327,0.36908473794006424,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,7,1000,40.8381,28.89769598841667,0.40135688872800934,0.2375146328147652,0.46384415125328826,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,8,1000,40.7834,23.40852876007557,0.3251184550010496,0.28806108147991233,0.5577921840123466,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,9,1000,40.8097,16.482856959104538,0.2289285688764519,0.3636409654342063,0.7316768896404271,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,10,1000,40.7679,18.130924582481384,0.2518183969789081,0.22750003355397347,0.47948466203567736,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,11,1000,40.7820,13.645650997757912,0.18952293052441543,0.2629968355158035,0.5405189725572176,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,12,1000,40.8221,10.276586271822453,0.14273036488642296,0.14358487555956354,0.28780174235016737,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,13,1000,40.8156,9.168458461761475,0.12733970085779825,0.37000159771437996,0.842483810506561,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,14,1000,40.7693,7.381405331194401,0.10251951848881112,0.24778182185593878,0.5466253886820915,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,15,1000,40.7650,5.611309334635735,0.07793485186994076,0.2736941445486128,0.5940521788209836,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,16,1000,40.7848,5.773063123226166,0.08018143226703008,0.19908399672637242,0.45800311865543386,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,17,1000,40.7753,5.56957733258605,0.0773552407303618,0.2290474595424152,0.4874076195788507,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,18,1000,40.7807,4.694545220583677,0.06520201695255107,0.23617664801490582,0.5458069277342615,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,19,1000,40.7695,4.797796975821257,0.06663606910862857,0.16067835820015897,0.334348369633911,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,20,1000,40.7642,4.117038879543543,0.057181095549215875,0.20156611159635124,0.44293539506834,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,21,1000,40.7915,4.42023403570056,0.061392139384729996,0.17040932838443054,0.40878243441246254,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,22,1000,40.7442,3.9750185683369637,0.055208591226902276,0.2970892743666958,0.6739920624206925,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,23,1000,40.7641,4.0711738876998425,0.05654408177360892,0.1363449116778154,0.33176514032900767,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,24,1000,40.7401,3.6231348551809788,0.05032131743306915,0.15683156128973283,0.3434046702481891,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,25,1000,40.7446,3.530964680016041,0.0490411761113339,0.19016439686618392,0.46872522600725547,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,26,1000,40.7712,3.432071380317211,0.04766765805996127,0.16856714722456753,0.3867559553126165,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,27,1000,40.7924,3.6399995796382427,0.05055554971719781,0.11600660337580795,0.2584005306051055,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,28,1000,40.7505,3.2115709483623505,0.0446051520605882,0.1629359096922115,0.34377610110036994,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,29,1000,40.7525,3.1967755928635597,0.044399661011993885,0.16304217829641282,0.4044654850698772,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,30,1000,40.7891,3.179058749228716,0.04415359373928772,0.08484633858620232,0.19322585385166166,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,31,1000,40.7533,2.969100933521986,0.04123751296558314,0.1597309764518669,0.3603230357942159,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,32,1000,40.8066,2.957706470042467,0.0410792565283676,0.09761704842730998,0.21997020606750406,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,33,1000,40.7512,2.901800699532032,0.04030278749350044,0.1148865176641386,0.2632072614567513,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,34,1000,40.7535,2.8057132214307785,0.03896823918653859,0.10142954564866477,0.23252414901664625,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,35,1000,40.7646,2.813581243157387,0.039077517266074814,0.11451622800471582,0.25808556448058506,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
07-01-2021_14h-34m-01s,36,1000,40.7404,2.6825829707086086,0.037258096815397344,0.13400476180717,0.3107847222725924,8,512,2,0.1,1,1,1,0,0,0,0,0,0,10189.875962495804
