date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
01-01-2021_29s-18m-07h,1,20,88.0654,133.47386053204536,0.9333836400842334,0.3427238088167825,0.6498802208900356,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,2,20,88.0415,51.67684057354927,0.3613765075073376,0.13988353795082062,0.2918929016692285,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,3,20,88.6332,44.86023485660553,0.31370793606017855,0.2818840568881565,0.5371792635768049,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,4,20,88.1515,37.10156711935997,0.2594515183172026,0.14918084405236395,0.30454820454497256,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,5,20,88.1578,36.31746764481068,0.25396830520846625,0.1465309214291011,0.29076085664981316,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,6,20,88.1791,29.415298849344254,0.20570139055485492,0.1976502068792018,0.3810125392860528,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,7,20,88.1431,24.715056233108044,0.17283256107068562,0.22997789329947488,0.4695845745232511,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,8,20,88.0942,21.85881758481264,0.15285886422945902,0.3368181954543129,0.7306547435627563,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,9,20,88.1391,19.698651298880577,0.13775280628587816,0.309546248893763,0.6432274679263131,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,10,20,88.1774,15.249497719109058,0.10663984418957384,0.3210099331157648,0.7167814874013552,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,11,20,88.1742,14.189108744263649,0.09922453667317237,0.3374576540478094,0.7215434136194624,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,12,20,88.0867,13.732828803360462,0.09603376785566757,0.23342743751556908,0.4816641187613377,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,13,20,88.1453,12.158595502376556,0.08502514337326263,0.1873258854030738,0.4141002701561681,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,14,20,88.1350,10.427195981144905,0.07291745441360073,0.15587221336775633,0.36035561387040765,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,15,20,88.1828,10.84287103638053,0.07582427298168203,0.17781893198369841,0.41125437157755335,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,16,20,88.0614,9.434003341943026,0.06597205134225892,0.20622640828436758,0.4826852180371313,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,17,20,88.0168,9.090032670646906,0.06356666203249585,0.15946671341999033,0.3757647486720926,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,18,20,88.0507,8.414654523134232,0.05884373792401561,0.10530172909487018,0.22835497427980198,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,19,20,88.0341,8.096745859831572,0.0566206004184026,0.1810562914604211,0.44207066228265285,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
01-01-2021_29s-18m-07h,20,20,88.0488,8.038556102663279,0.056213679039603344,0.17414018427113684,0.43090360231148794,16,512,8,0.2683071110915427,1,1,1,1,1,1,1,0,0,1764.205923318863
