date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
31-12-2020_39s-45m-22h,1,20,38.9031,163.93092826008797,1.1463701276929228,0.1752678123981286,0.3028027830012674,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,2,20,38.9359,44.63267870247364,0.31211663428303243,0.21225414352938798,0.3959673094485047,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,3,20,38.8036,32.9724480509758,0.23057655979703356,0.18197185730242563,0.3453237174124772,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,4,20,38.8207,28.300328642129898,0.19790439609881047,0.20450943962417065,0.3891453376959099,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,5,20,39.7621,23.911831870675087,0.16721560748723838,0.22338770674676667,0.4309264656239346,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,6,20,39.2692,22.47442901134491,0.15716383924017419,0.17207754072413056,0.3401951625661741,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,7,20,39.3008,20.012609243392944,0.13994831638736324,0.2188615279296957,0.4275610026770387,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,8,20,39.2557,18.933658622205257,0.13240320714828852,0.16110300432053373,0.3108921237176527,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,9,20,39.2961,17.314008563756943,0.12107698296333526,0.1943288333708442,0.4201909426035718,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,10,20,39.3093,16.654770635068417,0.11646692751796095,0.2237603323390555,0.44608834460148544,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,11,20,39.2674,14.569737955927849,0.10188627941208286,0.21013554076200253,0.42264583617714213,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,12,20,39.2558,14.425547987222672,0.1008779579526061,0.20181505147495524,0.40212590498322043,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,13,20,39.3027,12.466036662459373,0.08717508155565995,0.1809727755857939,0.36492443139521596,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,14,20,39.2777,12.168273024260998,0.0850928183514755,0.2197224210043985,0.4352293286883475,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,15,20,39.2931,11.754468522965908,0.08219908058018117,0.19590317713984357,0.41480311489584504,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,16,20,39.3172,11.025572698563337,0.0771019069829604,0.1579202474089206,0.32049909298538304,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,17,20,39.3012,10.45626898854971,0.07312076215769027,0.16673051730100127,0.3441794829349283,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,18,20,39.2694,10.15498361736536,0.07101387145010742,0.17263520021170317,0.35123213622649646,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,19,20,39.3046,9.696835443377495,0.06781003806557688,0.21660070525887198,0.433692515058414,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
31-12-2020_39s-45m-22h,20,20,39.2830,9.610190026462078,0.06720412605917538,0.18010449815303994,0.3673146195635755,16,128,4,0.3923497405279368,1,1,1,1,1,1,1,1,0,784.8725519180298
