date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
08-01-2021_16h-39m-24s,1,1000,40.5945,72.02311527729034,1.0003210455179214,0.18848333817820367,0.3601510415282558,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,2,1000,40.6252,34.100193947553635,0.47361380482713383,0.21300222335369895,0.4194899348620592,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,3,1000,40.7260,29.561710447072983,0.41057931176490253,0.24849495915653944,0.48260501775503845,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,4,1000,40.7789,25.628078877925873,0.35594553997119266,0.25912527237599253,0.4917499678438934,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,5,1000,40.7619,35.03846362233162,0.48664532808793914,0.19201701749928735,0.36752537901155613,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,6,1000,40.7579,28.341662675142288,0.39363420382142067,0.16823161847183318,0.3300553322947398,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,7,1000,40.7918,23.907366931438446,0.3320467629366451,0.26283430258868584,0.5029569185684376,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,8,1000,40.7557,22.357698902487755,0.31052359586788547,0.500382045321228,0.9478745816133559,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,9,1000,40.7854,15.224035941064358,0.21144494362589386,0.3869758458829681,0.7479879805689206,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,10,1000,40.7555,15.404619216918945,0.2139530446794298,0.3919119363415755,0.7725803274491384,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,11,1000,40.7568,12.479048073291779,0.1733201121290525,0.2803790734048264,0.537617485711671,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
08-01-2021_16h-39m-24s,12,1000,40.7674,9.68171226978302,0.1344682259692086,0.30658573968114783,0.614439589677676,8,512,2,0.1,1,1,0,1,1,1,1,0,0,14246.98573064804
