date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
01-01-2021_47s-08m-02h,1,20,27.2765,117.60393285751343,0.8224051248777163,0.17353338455468012,0.32187104936406497,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,2,20,27.2869,36.30518405139446,0.25388240595380746,0.16875288211403808,0.34827744820769424,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,3,20,27.4964,26.377333760261536,0.18445687944238837,0.2026745070801879,0.41477399029383155,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,4,20,27.0709,22.269327864050865,0.15572956548287317,0.2722818071868464,0.5241496767444276,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,5,20,26.9339,20.804240070283413,0.1454841962956882,0.19123525113763945,0.3990738420487795,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,6,20,26.8996,19.681887462735176,0.13763557666248374,0.2515956221180202,0.5307695928490291,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,7,20,26.9041,19.24476108700037,0.13457874886014246,0.2553426133334238,0.5791803501837399,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,8,20,26.9216,16.027291364967823,0.11207896059418058,0.26200643926028533,0.5677980860285045,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,9,20,26.8875,15.3364123031497,0.10724763848356433,0.21659563658563963,0.49106779354336666,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,10,20,26.9235,14.951357707381248,0.10455494900266607,0.21248797441987904,0.45038918450380927,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,11,20,26.9050,14.15096578001976,0.09895780265748085,0.3395345709634183,0.7671073995611736,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,12,20,26.8928,12.514337360858917,0.08751284867733508,0.32535648744150464,0.7619603383138256,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,13,20,26.9191,11.74912515282631,0.08216171435542874,0.3702660399048787,0.8557741034599592,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,14,20,26.9590,11.065077103674412,0.07737816156415672,0.3236465690324652,0.7707593662670995,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,15,20,26.8927,10.462127309292555,0.07316172943561228,0.299565785993728,0.7218215979089941,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,16,20,26.8722,10.151218432933092,0.0709875414890426,0.46297143439603555,1.089551555756951,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,17,20,26.9292,9.355141412466764,0.0654205693179494,0.4094918431473212,0.9865180820702442,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,18,20,26.9015,9.783047929406166,0.0684129225832599,0.40038498168721676,0.9762748061584412,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,19,20,26.9178,8.816213395446539,0.061651841926199574,0.39297259175056526,0.9350251813405881,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
01-01-2021_47s-08m-02h,20,20,26.9896,8.672928258776665,0.06064984796347318,0.35647930742359796,0.8810807087755549,12,64,2,0.18164575466350136,1,1,1,1,1,1,1,0,0,539.9761106967926
