date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
08-01-2021_23h-27m-46s,1,1000,40.5765,80.74365118145943,1.121439599742492,0.5079200630596715,0.9482784410736393,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,2,1000,40.6085,32.35269668698311,0.4493430095414321,0.2834521452743193,0.5216310491609983,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,3,1000,40.6896,28.22232899069786,0.3919767915374703,0.3638677823695942,0.669884244033419,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,4,1000,40.7561,36.57115864753723,0.5079327589935727,0.17328170749121452,0.3113741542608863,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,5,1000,40.7253,44.87877857685089,0.6233163691229291,0.13995306336422955,0.2612763117208417,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,6,1000,40.7243,17.196754530072212,0.23884381291766962,0.1861061611292451,0.3405108283037306,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,7,1000,41.3553,19.373494029045105,0.2690763059589598,0.2309105237518774,0.41123204320354706,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,8,1000,40.7232,19.433391705155373,0.26990821812715793,0.13092004740764307,0.23205276733289396,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,9,1000,40.7417,16.503529220819473,0.22921568362249267,0.13658298522103865,0.24864907136715142,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,10,1000,40.7029,11.593484707176685,0.1610206209330095,0.13452189858932068,0.24400954861975882,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,11,1000,40.7172,12.321299456059933,0.1711291591119435,0.12829194739446637,0.23313218399644908,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,12,1000,40.7258,12.371261090040207,0.17182307069500288,0.08845164028914697,0.14956697766362104,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,13,1000,40.7038,8.724586479365826,0.12117481221341425,0.10408571882145957,0.18698060213745893,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,14,1000,40.6774,6.189130149781704,0.08596014096919033,0.08821984209632229,0.15686254644486203,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,15,1000,40.6526,5.464713700115681,0.07589880139049557,0.09603357498496977,0.17761407175924487,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,16,1000,40.6664,5.2492274306714535,0.07290593653710352,0.07047624258544265,0.1318430479675877,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,17,1000,40.6740,4.953691754490137,0.06880127436791857,0.1598247183126835,0.3035755368483533,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,18,1000,40.6979,5.688740003854036,0.07901027783130606,0.09192264438896955,0.1737605790177988,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
08-01-2021_23h-27m-46s,19,1000,40.6530,4.392509218305349,0.061007072476463184,0.08963669002127797,0.17188756517765819,8,512,2,0.1,1,1,0,1,1,1,1,1,1,18298.36905169487
