date,current_epoch,max_epoch,training_time,total_loss,agv_loss,mad,fad,layers,emb_size,heads,dropout,x,y,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,total_train_time
01-01-2021_06s-30m-12h,1,20,22.5501,143.35902148485184,1.0025106397542087,0.17100868395580027,0.31310769340366706,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,2,20,22.5435,41.95073759555817,0.29336180136753964,0.1908048968022906,0.36167252989294163,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,3,20,22.7768,31.536534920334816,0.2205352092331106,0.19264986605478218,0.38547743492081044,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,4,20,22.5646,26.167728945612907,0.18299111150778258,0.14083446378326933,0.294199354918119,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,5,20,22.6036,22.216367550194263,0.15535921363772212,0.1412856047038474,0.2999763116705385,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,6,20,22.5928,21.91673605144024,0.15326388847161007,0.15358758306169165,0.3090050294848723,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,7,20,22.5877,18.262189760804176,0.1277076207049243,0.4282003588657122,0.9203435233702014,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,8,20,22.7429,17.249009408056736,0.12062244341298417,0.1315402930657356,0.2921469687529317,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,9,20,22.8287,16.631961330771446,0.11630742189350661,0.23526945776582275,0.48092997336523113,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,10,20,22.5670,15.389028161764145,0.10761558155079821,0.1436822420838385,0.3103940643768743,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,11,20,22.6368,14.27404610067606,0.09981850420053189,0.18430708440105414,0.3835625396367748,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,12,20,22.5332,12.91792294383049,0.0903351254813321,0.24365143266745828,0.5492540633957582,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,13,20,22.5273,12.372037060558796,0.08651774168222934,0.21093091277989218,0.493577128587288,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,14,20,22.5437,11.36383668333292,0.07946738939393651,0.17538278033137858,0.3796590091366552,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,15,20,22.5170,10.925517834722996,0.07640222262044052,0.2119223974170771,0.48492000663654694,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,16,20,22.5215,10.462008103728294,0.07316089583026779,0.1526805332424263,0.34700843479280774,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,17,20,22.5573,10.007595222443342,0.06998318337372966,0.24284777654595185,0.5509048995769988,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,18,20,22.5265,9.581396613270044,0.06700277351937094,0.19971534224978757,0.44443244870208115,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,19,20,22.5158,9.49219062924385,0.0663789554492577,0.21855555196560372,0.5134388296382094,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
01-01-2021_06s-30m-12h,20,20,22.5398,9.147214002907276,0.06396653148886207,0.2305452398826065,0.5304452614722572,9,128,4,0.28738572588494615,1,1,1,1,1,1,0,0,0,452.0257923603058
